chr	start	end	subNumb	polyNumb
chr4	141006398	141006722	3	3
chr4	141329157	141329479	2	5
chr4	141350098	141350433	3	7
chr4	141609358	141609564	2	2
chr4	145175467	145175740	2	N_VARIANTS
chr4	145271279	145271560	3	3
chr4	145414292	145414558	3	7
chr4	145439340	145439559	2	5
chr4	145804110	145804346	2	1
chr4	146586133	146586370	4	3
chr4	148283723	148284030	4	5
chr4	149884088	149884293	2	1
chr4	151409865	151410076	2	2
chr4	152579230	152579766	4	7
chr4	153974074	153974276	2	1
chr4	154044167	154044604	6	5
chr4	154560183	154560484	4	7
chr4	154573152	154573418	5	1
chr4	154577363	154577719	3	4
chr4	154588133	154588360	4	1
chr4	154590650	154590979	2	5
chr4	154598324	154598638	2	1
chr4	154607405	154607677	3	3
chr4	154608915	154609156	2	2
chr4	155832772	155832924	2	2
chr4	155924715	155925018	2	2
chr4	156330719	156330948	5	5
chr4	157767806	157767991	4	2
chr4	158671957	158672439	5	4
chr4	158814314	158814591	2	3
chr4	159498781	159499133	5	6
chr4	161134840	161135108	2	N_VARIANTS
chr4	165136537	165136879	8	5
chr4	165164331	165164530	2	1
chr4	165244627	165244937	4	3
chr4	165256359	165256662	3	2
chr4	165367175	165367376	2	1
chr4	165723136	165723416	2	2
chr4	168501459	168501718	5	4
chr4	168696892	168697160	3	4
chr4	169070883	169071079	5	2
chr4	169129033	169129305	3	1
chr4	169309367	169309695	4	6
chr4	169906081	169906516	3	N_VARIANTS
chr4	169915711	169915897	3	2
chr4	169922648	169922958	2	6
chr4	170102553	170102852	3	N_VARIANTS
chr4	177391986	177392269	2	6
chr4	177412161	177412407	4	2
chr4	178410916	178411127	5	2
chr4	178414084	178414289	8	8
chr4	183080628	183080783	2	4
chr4	183205251	183205509	3	2
chr4	183940470	183940662	2	2
chr4	184067006	184067360	3	3
chr4	184104495	184104760	2	1
chr4	184339956	184340146	3	1
chr4	184348514	184349208	4	2
chr4	184384032	184384358	6	4
chr4	184433313	184433625	3	4
chr4	184813250	184813782	3	10
chr4	184819845	184820146	3	3
chr4	184891884	184892163	2	3
chr4	184896780	184897259	5	6
chr4	184899286	184899524	3	4
chr4	185201349	185201535	2	N_VARIANTS
chr4	185504550	185504823	2	2
chr4	185504929	185505102	3	2
chr4	185508186	185508428	2	1
chr4	185591864	185592200	3	2
chr4	185597666	185597809	3	3
chr4	185712396	185712583	3	1
chr4	186258297	186258581	3	3
chr4	186644079	186644284	4	1
chr4	186910433	186910764	5	1
chr4	186952768	186953002	2	2
chr4	189147053	189147293	3	5
chr5	614466	614621	3	2
chr5	716730	717049	3	2
chr5	1119398	1119606	2	4
chr5	1479533	1479828	4	2
chr5	5135931	5136200	2	2
chr5	5767371	5767560	3	1
chr5	5795050	5795320	6	5
chr5	6592676	6592873	2	2
chr5	6596541	6596729	3	1
chr5	6660295	6660656	3	6
chr5	6736160	6736389	7	3
chr5	6757507	6757731	6	3
chr5	6786959	6787157	2	2
chr5	7869063	7869275	3	3
chr5	7878389	7878851	3	3
chr5	8176181	8176344	3	4
chr5	9301231	9301564	4	4
chr5	9374135	9374329	3	1
chr5	9402123	9402476	2	4
chr5	10288650	10288897	4	3
chr5	10329976	10330245	2	N_VARIANTS
chr5	10335751	10336124	3	6
chr5	10462172	10462477	2	7
chr5	11322247	11322491	2	1
chr5	13439513	13439756	3	3
chr5	13640355	13640587	2	1
chr5	14205019	14205347	3	5
chr5	14760654	14761033	2	7
chr5	15008498	15008848	3	3
chr5	15014746	15015157	2	7
chr5	16539294	16539524	2	2
chr5	16593663	16593903	3	N_VARIANTS
chr5	18202215	18202501	3	1
chr5	21340366	21340594	2	1
chr5	23466610	23466918	5	4
chr5	23684105	23684563	6	9
chr5	23727312	23727541	2	2
chr5	25881693	25881929	2	6
chr5	32084196	32084467	3	3
chr5	32211217	32211534	3	3
chr5	32307790	32308066	4	2
chr5	32458879	32459135	2	2
chr5	32566245	32566572	3	1
chr5	32630859	32631086	2	1
chr5	32768241	32768418	3	1
chr5	33338418	33338625	3	4
chr5	33441980	33442162	2	2
chr5	34245955	34246145	2	3
chr5	34500193	34500629	3	12
chr5	34771588	34771810	2	5
chr5	35027135	35027320	2	N_VARIANTS
chr5	35061260	35061521	4	1
chr5	35458263	35458495	3	5
chr5	35483901	35484136	2	3
chr5	36171117	36171285	5	1
chr5	36241844	36242151	2	7
chr5	36324246	36324490	2	3
chr5	36373498	36373774	4	4
chr5	36657544	36657925	4	2
chr5	37771425	37771664	2	1
chr5	37889670	37889908	2	1
chr5	37891858	37892207	4	4
chr5	38420646	38420933	2	2
chr5	38830495	38830786	2	1
chr5	39370657	39370870	2	4
chr5	41012422	41012567	3	5
chr5	42552758	42552970	2	N_VARIANTS
chr5	42555936	42556185	3	2
chr5	42596879	42597169	2	4
chr5	42606590	42606990	4	1
chr5	42765790	42765976	3	2
chr5	42840302	42840622	2	4
chr5	43064775	43065024	2	1
chr5	43237051	43237290	2	4
chr5	43432501	43432883	2	1
chr5	43973396	43973698	3	6
chr5	44150180	44150397	2	5
chr5	52778836	52778973	2	1
chr5	53113096	53113288	2	2
chr5	54008458	54008748	2	3
chr5	54310499	54310778	3	2
chr5	54616015	54616391	4	4
chr5	54626472	54626774	3	3
chr5	54834479	54834740	3	1
chr5	55576282	55576592	2	4
chr5	55621282	55621511	2	3
chr5	55636810	55637101	4	5
chr5	55691411	55691714	2	3
chr5	55928429	55928656	2	2
chr5	56202561	56202854	2	4
chr5	56211574	56211842	2	N_VARIANTS
chr5	57685936	57686161	3	1
chr5	57718309	57718536	5	2
chr5	58040118	58040378	2	5
chr5	58191518	58191818	2	4
chr5	58764291	58764548	2	1
chr5	58795403	58795696	3	3
chr5	59548972	59549293	3	2
chr5	59665520	59665780	4	3
chr5	62588692	62588963	2	4
chr5	63243864	63244187	4	2
chr5	65902183	65902439	2	2
chr5	65906437	65906616	2	2
chr5	66646624	66646871	2	2
chr5	66818438	66818628	3	3
chr5	66992560	66992838	4	2
chr5	67815822	67816135	2	1
chr5	67971979	67972223	4	5
chr5	67974131	67974343	2	3
chr5	68007490	68007807	2	4
chr5	68080332	68080587	6	3
chr5	68129477	68129666	2	4
chr5	68130149	68130466	3	1
chr5	68134289	68134610	3	2
chr5	68171335	68171625	2	5
chr5	68225224	68225412	2	2
chr5	68449437	68449700	2	2
chr5	68594836	68595097	7	2
chr5	68746683	68747085	2	4
chr5	69079189	69079524	2	4
chr5	69450694	69450865	2	3
chr5	71455424	71455727	3	1
chr5	72337958	72338106	2	1
chr5	72852370	72852646	3	2
chr5	73763709	73763967	2	2
chr5	74424469	74424819	5	2
chr5	74538354	74538714	4	4
chr5	74772426	74772672	2	1
chr5	74918148	74918456	3	3
chr5	77419223	77419411	2	2
chr5	77758309	77758550	3	3
chr5	79091197	79091466	3	2
chr5	80181764	80182034	2	N_VARIANTS
chr5	80215514	80215870	3	10
chr5	80229443	80229663	2	3
chr5	80251714	80251891	4	2
chr5	81124739	81124999	4	3
chr5	82165891	82166158	2	2
chr5	82365976	82366245	3	7
chr5	83563860	83564030	2	3
chr5	85284981	85285239	2	1
chr5	88190152	88190378	4	2
chr5	89120762	89121106	8	1
chr5	89293926	89294106	3	N_VARIANTS
chr5	90867387	90867621	2	N_VARIANTS
chr5	90916989	90917289	2	5
chr5	91006789	91006999	5	N_VARIANTS
chr5	91028751	91028960	2	1
chr5	91111908	91112162	2	1
chr5	91314443	91314628	5	2
chr5	91436241	91436575	3	5
chr5	95595620	95595883	2	4
chr5	95641896	95642110	3	1
chr5	95780729	95780986	2	2
chr5	95842093	95842332	2	3
chr5	95843838	95844172	3	1
chr5	95969741	95970017	2	3
chr5	96340555	96340733	2	1
chr5	96342700	96342921	2	N_VARIANTS
chr5	96661885	96662236	3	2
chr5	96703258	96703586	2	3
chr5	96714913	96715260	4	3
chr5	102243242	102243594	2	5
chr5	102531514	102531729	3	4
chr5	102796176	102796446	3	4
chr5	107362019	107362343	5	5
chr5	107542950	107543290	3	3
chr5	109318513	109318820	3	1
chr5	109994231	109994498	2	4
chr5	110087843	110088196	3	6
chr5	110105837	110106059	2	2
chr5	110347029	110347217	2	1
chr5	110968692	110968908	4	1
chr5	111503489	111503664	3	4
chr5	111655125	111655634	3	5
chr5	112634211	112634480	4	2
chr5	113177235	113177530	2	5
chr5	113194154	113194463	2	2
chr5	113199576	113199850	2	6
chr5	113204599	113204825	3	2
chr5	113264120	113264394	2	1
chr5	113266310	113266526	2	2
chr5	113776955	113777194	3	5
chr5	115337918	115338133	3	3
chr5	115648154	115648359	4	4
chr5	115708556	115708739	3	3
chr5	115708953	115709287	7	4
chr5	116280314	116280501	2	2
chr5	119055364	119055662	2	2
chr5	119399099	119399386	3	2
chr5	119422621	119422917	4	2
chr5	120139112	120139386	2	3
chr5	120156011	120156164	3	1
chr5	121977037	121977308	2	3
chr5	123428672	123428900	2	1
chr5	125027240	125027434	2	1
chr5	126363745	126364025	4	4
chr5	126365504	126365699	3	2
chr5	126503889	126504181	2	4
chr5	126676140	126676502	3	7
chr5	126776445	126776677	2	5
chr5	126849101	126849384	2	1
chr5	127723704	127723886	2	2
chr5	127824211	127824487	4	1
chr5	129097953	129098172	2	2
chr5	129126552	129126862	2	2
chr5	131677269	131677441	3	1
chr5	132364344	132364690	2	N_VARIANTS
chr5	132415089	132415382	2	2
chr5	132866567	132866745	2	5
chr5	133483468	133483712	3	1
chr5	134099503	134099741	2	1
chr5	134806040	134806275	2	1
chr5	135952712	135952956	2	3
chr5	135976270	135976510	2	4
chr5	135977351	135977884	4	6
chr5	136067461	136067747	2	N_VARIANTS
chr5	136094262	136094528	3	1
chr5	136094607	136094811	2	2
chr5	137348957	137349111	3	1
chr5	138543091	138543393	3	2
chr5	138575611	138575897	4	3
chr5	139386109	139386464	2	3
chr5	140174929	140175229	2	3
chr5	140574141	140574325	2	N_VARIANTS
chr5	140607033	140607388	3	1
chr5	140639019	140639385	4	5
chr5	140977159	140977342	2	3
chr5	141966654	141966957	4	N_VARIANTS
chr5	141997711	141998003	3	8
chr5	142324886	142325199	2	1
chr5	142521765	142522141	4	6
chr5	142874564	142874883	3	3
chr5	142920990	142921134	2	1
chr5	143051584	143051898	2	2
chr5	143183367	143183605	2	N_VARIANTS
chr5	143235410	143235628	2	N_VARIANTS
chr5	143249126	143249334	2	2
chr5	143350787	143351137	2	3
chr5	143555256	143555577	4	1
chr5	143600792	143600958	2	3
chr5	143893773	143893998	4	3
chr5	146039501	146039827	2	1
chr5	146182535	146182793	2	4
chr5	147093220	147093488	4	2
chr5	147175600	147175795	3	2
chr5	147613376	147613749	6	4
chr5	147935149	147935379	3	3
chr5	148398097	148398310	3	2
chr5	149153918	149154247	5	5
chr5	150129602	150129763	2	3
chr5	150130032	150130371	4	6
chr5	150487871	150488082	2	N_VARIANTS
chr5	150517390	150517638	2	2
chr5	150542036	150542290	3	N_VARIANTS
chr5	150635385	150635678	2	3
chr5	150763462	150763604	3	2
chr5	151101784	151102087	3	5
chr5	151104759	151105100	5	6
chr5	151156215	151156387	2	1
chr5	151160058	151160371	2	3
chr5	151209094	151209415	3	4
chr5	151234954	151235186	3	1
chr5	152505570	152505730	2	2
chr5	152957249	152957549	5	4
chr5	153446227	153446493	3	1
chr5	154077731	154078053	2	2
chr5	154835344	154835544	2	4
chr5	157057582	157057826	4	4
chr5	157059984	157060209	2	N_VARIANTS
chr5	157484917	157485211	2	2
chr5	157559357	157559668	3	4
chr5	158020691	158020922	3	6
chr5	158026565	158026745	2	1
chr5	163460276	163460472	3	1
chr5	163935059	163935286	2	4
chr5	166561826	166562048	2	4
chr5	167285782	167286001	3	2
chr5	168309373	168309510	2	1
chr5	168314708	168315055	3	2
chr5	168317861	168318028	2	2
chr5	168624828	168625379	3	6
chr5	171977451	171977664	2	1
chr5	172418329	172418588	3	4
chr5	172420278	172420974	4	7
chr5	172724752	172725001	4	4
chr5	172772338	172772719	4	6
chr5	172853057	172853318	3	4
chr5	172886952	172887347	2	6
chr5	172905190	172905498	2	5
chr5	173013012	173013229	3	1
chr5	173452167	173452307	2	4
chr5	173657108	173657405	2	1
chr5	173742195	173742483	2	5
chr5	173823991	173824261	5	1
chr5	175015005	175015495	2	1
chr5	175096556	175096778	4	7
chr5	175107944	175108175	3	3
chr5	175849229	175849392	3	1
chr5	176466437	176466808	2	4
chr5	176537817	176538178	3	3
chr5	177317997	177318261	3	2
chr5	178154028	178154246	2	1
chr5	178335659	178335940	3	5
chr5	179623567	179623881	2	1
chr5	179678452	179678741	6	5
chr5	179852108	179852394	5	1
chr5	179959743	179959953	2	N_VARIANTS
chr5	180806669	180806872	2	4
chr5	181203170	181203415	8	2
chr6	743808	744078	2	4
chr6	837460	837665	2	N_VARIANTS
chr6	900659	900867	5	3
chr6	1187377	1187586	2	2
chr6	1231024	1231298	2	2
chr6	1321736	1321992	3	2
chr6	1335349	1335700	3	6
chr6	1973036	1973296	4	3
chr6	2841315	2841466	4	4
chr6	2876558	2876935	2	2
chr6	3126543	3126727	3	3
chr6	3245282	3245512	3	3
chr6	3340400	3340677	4	7
chr6	3409821	3410230	2	3
chr6	3773824	3774015	2	2
chr6	3788783	3789052	2	2
chr6	3789174	3789548	2	3
chr6	3789849	3790168	3	3
chr6	3848519	3848648	2	2
chr6	5061224	5061501	3	2
chr6	5190588	5190776	4	1
chr6	5205948	5206207	2	3
chr6	5458105	5458421	5	3
chr6	6154453	6154637	2	4
chr6	6688331	6688555	2	1
chr6	6808969	6809322	4	4
chr6	6885510	6885806	2	3
chr6	6998251	6998491	3	2
chr6	7058437	7058741	2	2
chr6	7130236	7130593	3	3
chr6	7149566	7149822	3	1
chr6	7166731	7167044	2	2
chr6	7171152	7171304	2	1
chr6	7215872	7216196	3	6
chr6	7271097	7271350	4	4
chr6	7424209	7424388	2	1
chr6	7559821	7559981	2	N_VARIANTS
chr6	7698174	7698557	3	1
chr6	7701710	7701862	2	2
chr6	7912070	7912426	3	4
chr6	8085055	8085381	2	4
chr6	8110859	8111046	3	2
chr6	8858933	8859263	4	2
chr6	9101279	9101534	2	3
chr6	11341969	11342159	3	1
chr6	11399043	11399299	2	1
chr6	11525908	11526123	3	2
chr6	11598751	11599045	3	4
chr6	11712717	11713016	2	2
chr6	11795487	11795681	4	2
chr6	11934610	11934923	5	9
chr6	12001148	12001379	2	N_VARIANTS
chr6	12170407	12170661	2	2
chr6	12343937	12344299	4	2
chr6	13250761	13251002	3	1
chr6	13256621	13256904	2	5
chr6	13383307	13383492	3	1
chr6	13561987	13562186	3	2
chr6	14147948	14148119	2	4
chr6	14283636	14284013	6	4
chr6	14560147	14560437	2	3
chr6	14762029	14762361	2	3
chr6	14968228	14968366	2	3
chr6	15256183	15256436	4	2
chr6	15511810	15512095	2	1
chr6	15755687	15755983	5	3
chr6	15897077	15897233	2	3
chr6	16586350	16586629	2	4
chr6	16758773	16759042	2	2
chr6	16821849	16822282	3	1
chr6	16910029	16910246	2	3
chr6	16921504	16921863	6	4
chr6	17159237	17159554	6	3
chr6	17211155	17211374	2	N_VARIANTS
chr6	18056846	18057041	3	1
chr6	18432292	18432542	2	4
chr6	18595829	18596073	2	N_VARIANTS
chr6	20447630	20447911	2	2
chr6	22366289	22366626	3	2
chr6	23269460	23269699	3	3
chr6	23435854	23436049	2	1
chr6	23560022	23560270	2	4
chr6	23654803	23655063	5	7
chr6	24385619	24385861	2	3
chr6	24489887	24490215	2	3
chr6	24504668	24504897	4	3
chr6	26122960	26123322	3	8
chr6	26188980	26189271	3	9
chr6	26537365	26537606	6	11
chr6	27020168	27020430	2	2
chr6	27838298	27838457	2	3
chr6	28277827	28278058	3	2
chr6	29232731	29233021	2	1
chr6	30201067	30201251	2	1
chr6	30717242	30717566	2	4
chr6	31149796	31150016	4	5
chr6	31547413	31547682	3	3
chr6	31907437	31907710	2	N_VARIANTS
chr6	31929539	31929722	2	N_VARIANTS
chr6	32797059	32797335	4	1
chr6	33036617	33036870	11	3
chr6	33082886	33083063	2	5
chr6	33908102	33908423	2	8
chr6	34602834	34603179	3	3
chr6	34658643	34658960	2	4
chr6	34689002	34689298	3	2
chr6	34695052	34695512	3	7
chr6	34792825	34793224	2	5
chr6	35094353	35094445	2	1
chr6	35185227	35185533	3	1
chr6	35282547	35282757	2	1
chr6	35710247	35710520	3	4
chr6	36523530	36523795	2	4
chr6	36579662	36579924	3	3
chr6	36638686	36638892	3	2
chr6	37070520	37070763	2	3
chr6	37130850	37131095	5	1
chr6	37620585	37620914	2	2
chr6	37820345	37820572	2	5
chr6	38909314	38909557	3	2
chr6	39298076	39298485	4	5
chr6	39303313	39303494	3	1
chr6	39353974	39354166	2	1
chr6	39497025	39497296	2	1
chr6	39920266	39920475	2	3
chr6	39938787	39939007	3	2
chr6	39939124	39939286	2	1
chr6	39948256	39948529	3	1
chr6	42204329	42204582	3	N_VARIANTS
chr6	43725135	43725250	3	1
chr6	43802969	43803336	2	1
chr6	43806420	43806581	2	N_VARIANTS
chr6	43856165	43856420	3	2
chr6	43901035	43901372	3	2
chr6	43917058	43917881	6	6
chr6	44236180	44236472	3	1
chr6	44381806	44382102	3	2
chr6	44397051	44397416	2	5
chr6	44920928	44921074	3	2
chr6	46023583	46023875	3	3
chr6	46062436	46062782	2	1
chr6	46821628	46821935	2	3
chr6	47073265	47073532	2	N_VARIANTS
chr6	47460271	47460468	2	1
chr6	49527348	49527588	2	N_VARIANTS
chr6	49766807	49767110	3	2
chr6	50091764	50091960	2	N_VARIANTS
chr6	51315002	51315303	3	N_VARIANTS
chr6	51335602	51335904	2	4
chr6	52371598	52371905	2	3
chr6	52636878	52637063	3	2
chr6	52745737	52745957	4	4
chr6	52815278	52815575	4	3
chr6	52918865	52919114	4	4
chr6	52929819	52930033	3	2
chr6	53320982	53321284	4	5
chr6	53412805	53413092	3	5
chr6	53464875	53465234	4	7
chr6	53999196	53999774	9	5
chr6	54143118	54143392	4	3
chr6	54198151	54198535	2	4
chr6	54633697	54633899	2	5
chr6	56683933	56684254	2	1
chr6	56692496	56692789	4	7
chr6	56807371	56807631	4	3
chr6	63245582	63245831	2	1
chr6	63355569	63355812	3	2
chr6	63418806	63419105	3	3
chr6	63426975	63427219	4	4
chr6	63465916	63466151	2	2
chr6	63514615	63514856	2	1
chr6	63572337	63572594	2	N_VARIANTS
chr6	63953659	63953942	2	4
chr6	63975718	63975999	5	3
chr6	69846811	69847123	2	3
chr6	70398787	70398964	3	1
chr6	73461688	73461975	2	1
chr6	73548806	73549127	2	N_VARIANTS
chr6	73567045	73567360	3	3
chr6	73654261	73654634	5	2
chr6	73801737	73801971	5	1
chr6	75224327	75224556	5	3
chr6	78397625	78397902	2	8
chr6	78676691	78676906	2	1
chr6	78810699	78811097	2	4
chr6	79617788	79617947	3	3
chr6	80465566	80465780	3	2
chr6	81766894	81767095	2	N_VARIANTS
chr6	81776263	81776584	4	1
chr6	81906073	81906415	2	3
chr6	85676151	85676397	2	2
chr6	87473765	87473977	2	2
chr6	87671593	87672053	5	4
chr6	87731782	87732160	2	5
chr6	87900291	87900460	3	3
chr6	88669599	88669841	2	3
chr6	89940481	89940732	2	3
chr6	89956251	89956578	3	3
chr6	90187483	90187627	2	N_VARIANTS
chr6	90288484	90288782	2	3
chr6	91606406	91606675	2	3
chr6	93919405	93919602	5	1
chr6	98837069	98837335	2	2
chr6	100234654	100234895	2	1
chr6	100379423	100379685	3	1
chr6	100487696	100488048	4	5
chr6	101015635	101015910	2	2
chr6	101761328	101761734	5	4
chr6	105263661	105263870	2	2
chr6	105326125	105326404	2	4
chr6	105806440	105806807	2	2
chr6	106541022	106541271	3	1
chr6	106615944	106616102	2	4
chr6	106702649	106702889	2	1
chr6	106724856	106725019	2	1
chr6	106728389	106728699	2	4
chr6	106798379	106798675	3	4
chr6	107207622	107207785	5	1
chr6	107818288	107818617	3	3
chr6	108581222	108581625	2	4
chr6	108689367	108689702	2	1
chr6	108714065	108714307	2	3
chr6	108851188	108851393	6	1
chr6	109117412	109117703	3	3
chr6	109349552	109349790	2	2
chr6	109771990	109772279	2	1
chr6	110179797	110180170	2	5
chr6	110325254	110325516	2	2
chr6	110513221	110513387	2	2
chr6	110684691	110684892	2	2
chr6	110952392	110952690	2	2
chr6	111132865	111133013	2	3
chr6	111278782	111279025	2	1
chr6	111610505	111610834	2	1
chr6	112203924	112204234	2	3
chr6	112223044	112223270	2	1
chr6	112237765	112238050	2	3
chr6	115589142	115589379	5	4
chr6	115821856	115822112	2	5
chr6	115873938	115874222	2	N_VARIANTS
chr6	115969218	115969537	3	2
chr6	117352003	117352215	2	4
chr6	117389738	117390077	2	2
chr6	118645479	118645741	2	N_VARIANTS
chr6	118993773	118994001	2	2
chr6	119209456	119209951	4	4
chr6	119308136	119308386	2	6
chr6	122790946	122791208	2	1
chr6	122869500	122869787	4	3
chr6	124301747	124301900	2	N_VARIANTS
chr6	125960167	125960408	5	3
chr6	125985617	125985779	2	N_VARIANTS
chr6	126337337	126337682	2	1
chr6	126682530	126682798	3	4
chr6	129593250	129593525	4	1
chr6	130043319	130043649	2	4
chr6	130503222	130503489	2	3
chr6	130815810	130816003	2	5
chr6	131129978	131130238	2	4
chr6	131135069	131135301	2	1
chr6	131552727	131552891	2	5
chr6	131562420	131562653	3	3
chr6	131828144	131828298	2	5
chr6	132693565	132693906	2	7
chr6	132733957	132734144	2	5
chr6	132749190	132749411	3	3
chr6	132937770	132937956	3	N_VARIANTS
chr6	134466008	134466243	2	5
chr6	134517441	134517710	2	2
chr6	134630944	134631143	2	3
chr6	134707418	134707669	2	N_VARIANTS
chr6	134745318	134745540	3	2
chr6	134849904	134850299	2	5
chr6	135088855	135089151	2	1
chr6	135122628	135122874	6	4
chr6	135259041	135259244	3	2
chr6	135830628	135830783	2	3
chr6	135831101	135831408	4	3
chr6	136066068	136066320	2	1
chr6	136226015	136226275	2	3
chr6	136774819	136775091	2	N_VARIANTS
chr6	136791374	136791641	2	4
chr6	137148757	137149050	5	2
chr6	137210954	137211204	2	1
chr6	137219464	137219752	2	4
chr6	137350268	137350605	3	2
chr6	138105397	138105663	2	4
chr6	138410376	138410677	2	1
chr6	138724218	138724406	2	3
chr6	139019802	139020060	4	7
chr6	139308951	139309229	5	3
chr6	139626754	139626941	3	1
chr6	139758359	139758553	3	4
chr6	139833624	139833952	2	3
chr6	139955861	139956133	3	3
chr6	140381003	140381249	2	2
chr6	141029988	141030229	2	3
chr6	141874989	141875498	3	5
chr6	141989427	141989618	2	N_VARIANTS
chr6	142172270	142172554	2	1
chr6	142285582	142285878	2	3
chr6	142426825	142427021	2	2
chr6	142868023	142868167	3	2
chr6	143397361	143397696	2	2
chr6	144285476	144285737	5	3
chr6	144696666	144696865	3	3
chr6	144776187	144776523	4	3
chr6	144922289	144922515	2	2
chr6	145026454	145026607	2	4
chr6	145055641	145055983	3	2
chr6	149546003	149546228	3	1
chr6	150391949	150392205	2	2
chr6	151958390	151958601	3	2
chr6	151962562	151962753	2	1
chr6	152111407	152111599	2	2
chr6	152301458	152301795	2	3
chr6	154367904	154368209	3	4
chr6	156719911	156720227	4	3
chr6	156955819	156956060	2	1
chr6	156963650	156964013	4	4
chr6	157317256	157317398	2	N_VARIANTS
chr6	157424573	157424801	3	5
chr6	157434751	157434955	2	2
chr6	157986224	157986458	4	3
chr6	157993460	157993721	2	N_VARIANTS
chr6	159255407	159255703	2	4
chr6	159943431	159943661	2	4
chr6	160074178	160074450	3	6
chr6	160101041	160101223	2	N_VARIANTS
chr6	160275702	160275956	2	4
chr6	160664147	160664380	7	3
chr6	160702033	160702159	3	2
chr6	161922853	161923109	3	3
chr6	162058202	162058616	3	5
chr6	162373164	162373419	2	1
chr6	162450516	162450670	2	3
chr6	162681512	162681784	2	6
chr6	162727836	162728117	8	2
chr6	162882893	162883137	2	5
chr6	163163004	163163138	3	1
chr6	163181171	163181434	4	3
chr6	163264815	163264987	3	4
chr6	163405035	163405257	2	2
chr6	163599109	163599399	2	2
chr6	163946479	163946736	3	N_VARIANTS
chr6	164109228	164109466	2	5
chr6	166348400	166348625	2	3
chr6	166361014	166361381	5	3
chr6	166387968	166388341	3	4
chr6	166996392	166996656	2	N_VARIANTS
chr6	166997421	166997671	2	1
chr6	167216447	167216596	2	2
chr6	167285452	167285624	2	5
chr6	167291731	167291923	2	1
chr6	167310295	167310526	2	1
chr6	167734034	167734380	2	4
chr6	167751049	167751400	2	5
chr6	167791478	167791881	7	8
chr6	168196331	168196622	4	5
chr6	168200652	168200993	2	2
chr6	168265008	168265173	2	2
chr6	168326368	168326632	2	2
chr6	169765873	169766109	3	5
chr6	169800245	169800489	3	2
chr6	170049838	170050053	2	2
chr6	170225392	170225743	4	3
chr6	170276656	170276960	2	7
chr6	170553280	170553459	2	1
chr7	812702	813095	4	4
chr7	1157179	1157450	4	7
chr7	1850610	1850926	4	5
chr7	2693907	2694124	3	3
chr7	2811517	2811814	3	2
chr7	2820639	2820958	5	3
chr7	4725556	4725896	5	4
chr7	5397166	5397451	4	1
chr7	5758369	5758630	3	3
chr7	6012551	6012776	2	2
chr7	7921869	7922166	4	3
chr7	8157402	8157610	2	4
chr7	8211541	8212013	7	3
chr7	11620974	11621245	3	2
chr7	12269570	12269768	3	4
chr7	13097578	13097821	3	4
chr7	13841376	13841533	2	N_VARIANTS
chr7	14805178	14805391	3	2
chr7	16278252	16278562	2	4
chr7	16652241	16652472	3	2
chr7	17099490	17099832	2	4
chr7	17143110	17143390	4	2
chr7	17370102	17370276	2	4
chr7	17408520	17408861	3	5
chr7	17486933	17487156	2	4
chr7	17506195	17506417	2	4
chr7	17523910	17524108	3	9
chr7	17524315	17524694	2	6
chr7	17815390	17815639	2	3
chr7	17963347	17963583	2	5
chr7	19709003	19709161	3	4
chr7	21554179	21554408	2	1
chr7	21611235	21611486	5	5
chr7	21617866	21618206	3	7
chr7	23295096	23295448	5	6
chr7	23622397	23622765	2	1
chr7	24904939	24905244	3	2
chr7	25125412	25125735	5	1
chr7	25596586	25596776	2	2
chr7	25597992	25598293	3	N_VARIANTS
chr7	26200913	26201109	5	2
chr7	26286284	26286482	3	2
chr7	26343404	26343764	2	2
chr7	27606877	27607156	3	2
chr7	27709227	27709419	2	1
chr7	28083641	28084019	2	3
chr7	29140975	29141273	2	4
chr7	29190384	29190564	2	1
chr7	30445863	30446106	5	3
chr7	30594787	30594952	2	1
chr7	30770081	30770289	6	2
chr7	30800861	30801033	2	2
chr7	30938868	30939026	2	1
chr7	31318374	31318628	3	3
chr7	32692018	32692305	2	2
chr7	33005361	33005563	5	1
chr7	35073627	35073761	2	1
chr7	35380947	35381152	5	3
chr7	35694981	35695307	6	2
chr7	36045379	36045678	2	4
chr7	36071675	36071964	2	2
chr7	36165268	36165443	2	3
chr7	36290192	36290467	3	1
chr7	36303206	36303624	2	2
chr7	36746447	36746683	2	4
chr7	36879089	36879411	2	3
chr7	36949671	36950027	3	4
chr7	36972123	36972442	4	5
chr7	40131896	40132105	2	3
chr7	40760374	40760578	2	1
chr7	40760661	40760797	3	N_VARIANTS
chr7	40960046	40960320	3	2
chr7	41415784	41416169	2	5
chr7	41459902	41460164	2	1
chr7	41465537	41465735	4	2
chr7	41508960	41509178	2	3
chr7	41693398	41693634	2	2
chr7	44664878	44665092	2	N_VARIANTS
chr7	44678761	44679125	3	3
chr7	44805026	44805338	2	4
chr7	45838900	45839206	2	2
chr7	45880536	45880757	5	3
chr7	45881915	45882348	3	5
chr7	45885455	45885848	2	4
chr7	46154067	46154388	3	3
chr7	46154593	46154862	3	3
chr7	47147361	47147748	3	2
chr7	47266457	47266749	2	5
chr7	47460722	47460881	2	1
chr7	47500296	47500516	2	4
chr7	47520496	47520778	2	1
chr7	47609827	47609996	2	N_VARIANTS
chr7	50556322	50556606	6	1
